time,activity,lifecycle,payload
2022/08/01 12:15:46.724113468,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:47.223955042,WEED_FOUND,START,
2022/08/01 12:15:47.224000388,WEED_FOUND,STOP,
2022/08/01 12:15:47.224030180,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:47.224053458,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:47.724441763,WEED_FOUND,START,
2022/08/01 12:15:47.724475658,WEED_FOUND,STOP,
2022/08/01 12:15:47.724540067,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:47.724562987,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:48.226811053,WEED_FOUND,START,
2022/08/01 12:15:48.226871277,WEED_FOUND,STOP,
2022/08/01 12:15:48.226908774,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:48.226967865,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:48.729251070,WEED_FOUND,START,
2022/08/01 12:15:48.729665377,WEED_FOUND,STOP,
2022/08/01 12:15:48.729994821,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:48.730064164,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:49.224099409,WEED_FOUND,START,
2022/08/01 12:15:49.224145663,WEED_FOUND,STOP,
2022/08/01 12:15:49.224209943,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:49.224264503,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:49.723815958,WEED_FOUND,START,
2022/08/01 12:15:49.723891882,WEED_FOUND,STOP,
2022/08/01 12:15:49.723919115,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:49.723998277,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:50.223792086,WEED_FOUND,START,
2022/08/01 12:15:50.223858095,WEED_FOUND,STOP,
2022/08/01 12:15:50.223883317,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:50.223907534,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:50.724490146,WEED_FOUND,START,
2022/08/01 12:15:50.724514390,WEED_FOUND,STOP,
2022/08/01 12:15:50.724537414,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:50.724560915,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:51.224153206,WEED_FOUND,START,
2022/08/01 12:15:51.224253252,WEED_FOUND,STOP,
2022/08/01 12:15:51.224275377,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:51.224298064,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:51.732097104,WEED_FOUND,START,
2022/08/01 12:15:51.732120570,WEED_FOUND,STOP,
2022/08/01 12:15:51.732144227,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:51.732167739,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:52.223637330,WEED_FOUND,START,
2022/08/01 12:15:52.223681097,WEED_FOUND,STOP,
2022/08/01 12:15:52.223825537,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:52.223886107,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:52.725344026,WEED_FOUND,START,
2022/08/01 12:15:52.725372728,WEED_FOUND,STOP,
2022/08/01 12:15:52.725395815,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:52.725418254,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:53.224368854,WEED_FOUND,START,
2022/08/01 12:15:53.224528805,WEED_FOUND,STOP,
2022/08/01 12:15:53.224997357,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:53.227820008,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:53.724149026,WEED_FOUND,START,
2022/08/01 12:15:53.724207116,WEED_FOUND,STOP,
2022/08/01 12:15:53.724497502,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:53.724523877,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:54.224094214,WEED_FOUND,START,
2022/08/01 12:15:54.224123768,WEED_FOUND,STOP,
2022/08/01 12:15:54.224148414,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:54.224188440,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:54.723519340,WEED_FOUND,START,
2022/08/01 12:15:54.725178434,WEED_FOUND,STOP,
2022/08/01 12:15:54.725333049,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:54.725375073,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:55.223730561,WEED_FOUND,START,
2022/08/01 12:15:55.223757801,WEED_FOUND,STOP,
2022/08/01 12:15:55.223780620,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:55.223803148,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:55.724300002,WEED_FOUND,START,
2022/08/01 12:15:55.724398236,WEED_FOUND,STOP,
2022/08/01 12:15:55.724421078,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:55.724443127,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:56.223601895,WEED_FOUND,START,
2022/08/01 12:15:56.223883956,WEED_FOUND,STOP,
2022/08/01 12:15:56.223941148,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:56.224291127,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:56.724701132,WEED_FOUND,START,
2022/08/01 12:15:56.729756215,WEED_FOUND,STOP,
2022/08/01 12:15:56.729926987,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:56.729984184,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:57.224538347,WEED_FOUND,START,
2022/08/01 12:15:57.224582178,WEED_FOUND,STOP,
2022/08/01 12:15:57.224616132,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:57.224648202,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:57.724019997,WEED_FOUND,START,
2022/08/01 12:15:57.724072831,WEED_FOUND,STOP,
2022/08/01 12:15:57.724097687,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:57.726832685,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:58.223828717,WEED_FOUND,START,
2022/08/01 12:15:58.223869154,WEED_FOUND,STOP,
2022/08/01 12:15:58.223900124,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:58.223923144,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:58.723865321,WEED_FOUND,START,
2022/08/01 12:15:58.723923012,WEED_FOUND,STOP,
2022/08/01 12:15:58.723945213,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:58.723967905,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:59.223762401,WEED_FOUND,START,
2022/08/01 12:15:59.224296636,WEED_FOUND,STOP,
2022/08/01 12:15:59.224321542,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:59.224345098,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:59.723809892,WEED_FOUND,START,
2022/08/01 12:15:59.723837244,WEED_FOUND,STOP,
2022/08/01 12:15:59.723861154,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:59.723903848,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:00.224300889,WEED_FOUND,START,
2022/08/01 12:16:00.224345795,WEED_FOUND,STOP,
2022/08/01 12:16:00.224377154,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:00.224401016,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:00.724026681,WEED_FOUND,START,
2022/08/01 12:16:00.724075765,WEED_FOUND,STOP,
2022/08/01 12:16:00.724101006,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:00.724124149,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:01.223871779,WEED_FOUND,START,
2022/08/01 12:16:01.223896376,WEED_FOUND,STOP,
2022/08/01 12:16:01.225373822,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:01.225406509,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:01.725462079,WEED_FOUND,START,
2022/08/01 12:16:01.725623486,WEED_FOUND,STOP,
2022/08/01 12:16:01.725671889,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:01.725719641,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:02.223971263,WEED_FOUND,START,
2022/08/01 12:16:02.224033109,WEED_FOUND,STOP,
2022/08/01 12:16:02.224121149,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:02.224180459,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:02.724379701,WEED_FOUND,START,
2022/08/01 12:16:02.724755696,WEED_FOUND,STOP,
2022/08/01 12:16:02.724789878,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:02.724813315,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:03.226207554,WEED_FOUND,START,
2022/08/01 12:16:03.226296735,WEED_FOUND,STOP,
2022/08/01 12:16:03.226344000,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:03.226408516,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:03.725152095,WEED_FOUND,START,
2022/08/01 12:16:03.725421199,WEED_FOUND,STOP,
2022/08/01 12:16:03.725445046,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:03.725476684,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:04.225233928,WEED_FOUND,START,
2022/08/01 12:16:04.225286455,WEED_FOUND,STOP,
2022/08/01 12:16:04.225328022,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:04.225352595,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:04.724078903,WEED_FOUND,START,
2022/08/01 12:16:04.724154210,WEED_FOUND,STOP,
2022/08/01 12:16:04.724216367,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:04.724278021,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:05.223819560,WEED_FOUND,START,
2022/08/01 12:16:05.223846221,WEED_FOUND,STOP,
2022/08/01 12:16:05.223869493,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:05.223891509,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:05.724541529,WEED_FOUND,START,
2022/08/01 12:16:05.725425541,WEED_FOUND,STOP,
2022/08/01 12:16:05.725453076,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:05.725476445,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:06.224328927,WEED_FOUND,START,
2022/08/01 12:16:06.224373803,WEED_FOUND,STOP,
2022/08/01 12:16:06.224404329,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:06.224427185,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:06.725321704,WEED_FOUND,START,
2022/08/01 12:16:06.725370262,WEED_FOUND,STOP,
2022/08/01 12:16:06.725410270,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:06.725450421,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:07.224296931,WEED_FOUND,START,
2022/08/01 12:16:07.224356500,WEED_FOUND,STOP,
2022/08/01 12:16:07.224443819,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:07.224502240,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:07.725611134,WEED_FOUND,START,
2022/08/01 12:16:07.725675740,WEED_FOUND,STOP,
2022/08/01 12:16:07.725781104,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:07.725819532,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:08.224125740,WEED_FOUND,START,
2022/08/01 12:16:08.224151556,WEED_FOUND,STOP,
2022/08/01 12:16:08.224173786,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:08.224195729,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:08.723975424,WEED_FOUND,START,
2022/08/01 12:16:08.724007610,WEED_FOUND,STOP,
2022/08/01 12:16:08.724030855,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:08.724053912,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:09.224418883,WEED_FOUND,START,
2022/08/01 12:16:09.224447748,WEED_FOUND,STOP,
2022/08/01 12:16:09.224483646,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:09.224512401,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:09.723929594,WEED_FOUND,START,
2022/08/01 12:16:09.723958038,WEED_FOUND,STOP,
2022/08/01 12:16:09.723996568,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:09.724026450,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:10.223552934,WEED_FOUND,START,
2022/08/01 12:16:10.223647188,WEED_FOUND,STOP,
2022/08/01 12:16:10.229039448,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:10.229244539,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:10.723994900,WEED_FOUND,START,
2022/08/01 12:16:10.724161350,WEED_FOUND,STOP,
2022/08/01 12:16:10.724297365,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:10.724582345,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:11.223678701,WEED_FOUND,START,
2022/08/01 12:16:11.224220058,WEED_FOUND,STOP,
2022/08/01 12:16:11.224246559,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:11.224270461,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:11.724899062,WEED_FOUND,START,
2022/08/01 12:16:11.724940723,WEED_FOUND,STOP,
2022/08/01 12:16:11.724964690,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:11.725010037,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:12.224009523,WEED_FOUND,START,
2022/08/01 12:16:12.224059252,WEED_FOUND,STOP,
2022/08/01 12:16:12.224085182,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:12.224131511,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:12.723596240,WEED_FOUND,START,
2022/08/01 12:16:12.723627325,WEED_FOUND,STOP,
2022/08/01 12:16:12.723866355,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:12.724022704,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:13.223712524,WEED_FOUND,START,
2022/08/01 12:16:13.224510812,WEED_FOUND,STOP,
2022/08/01 12:16:13.224538082,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:13.224561237,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:13.724064732,WEED_FOUND,START,
2022/08/01 12:16:13.724105329,WEED_FOUND,STOP,
2022/08/01 12:16:13.724544302,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:13.725129651,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:14.223805724,WEED_FOUND,START,
2022/08/01 12:16:14.223847046,WEED_FOUND,STOP,
2022/08/01 12:16:14.223883946,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:14.223920725,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:14.723928443,WEED_FOUND,START,
2022/08/01 12:16:14.723955822,WEED_FOUND,STOP,
2022/08/01 12:16:14.723978644,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:14.724001466,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:15.224995990,WEED_FOUND,START,
2022/08/01 12:16:15.225047723,WEED_FOUND,STOP,
2022/08/01 12:16:15.225095175,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:15.225141270,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:15.724093595,WEED_FOUND,START,
2022/08/01 12:16:15.724121279,WEED_FOUND,STOP,
2022/08/01 12:16:15.724144906,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:15.724167675,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:16.223842969,WEED_FOUND,START,
2022/08/01 12:16:16.223904651,WEED_FOUND,STOP,
2022/08/01 12:16:16.223928259,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:16.223951328,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:16.723736981,WEED_FOUND,START,
2022/08/01 12:16:16.723762477,WEED_FOUND,STOP,
2022/08/01 12:16:16.723860866,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:16.724043019,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:17.223976261,WEED_FOUND,START,
2022/08/01 12:16:17.224033528,WEED_FOUND,STOP,
2022/08/01 12:16:17.224091872,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:17.224160673,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:17.723715091,WEED_FOUND,START,
2022/08/01 12:16:17.723973282,WEED_FOUND,STOP,
2022/08/01 12:16:17.724073389,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:17.724096478,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:18.224948785,WEED_FOUND,START,
2022/08/01 12:16:18.225148789,WEED_FOUND,STOP,
2022/08/01 12:16:18.225218857,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:18.225742417,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:18.723397483,WEED_FOUND,START,
2022/08/01 12:16:18.723696182,WEED_FOUND,STOP,
2022/08/01 12:16:18.723721059,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:18.723896678,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:19.223537764,WEED_FOUND,START,
2022/08/01 12:16:19.223565195,WEED_FOUND,STOP,
2022/08/01 12:16:19.224083291,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:19.224156417,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:19.724424198,WEED_FOUND,START,
2022/08/01 12:16:19.724584929,WEED_FOUND,STOP,
2022/08/01 12:16:19.724639645,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:19.724763796,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:20.223993004,WEED_FOUND,START,
2022/08/01 12:16:20.224157559,WEED_FOUND,STOP,
2022/08/01 12:16:20.224215793,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:20.224262174,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:20.724583737,WEED_FOUND,START,
2022/08/01 12:16:20.724632235,WEED_FOUND,STOP,
2022/08/01 12:16:20.724662315,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:20.724707512,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:21.224443480,WEED_FOUND,START,
2022/08/01 12:16:21.224479768,WEED_FOUND,STOP,
2022/08/01 12:16:21.224504400,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:21.224584537,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:21.723398843,WEED_FOUND,START,
2022/08/01 12:16:21.723592179,WEED_FOUND,STOP,
2022/08/01 12:16:21.723745923,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:21.723779663,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:22.223660562,WEED_FOUND,START,
2022/08/01 12:16:22.223688632,WEED_FOUND,STOP,
2022/08/01 12:16:22.224092117,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:22.224526895,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:22.723742254,WEED_FOUND,START,
2022/08/01 12:16:22.723773576,WEED_FOUND,STOP,
2022/08/01 12:16:22.723836390,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:22.723859556,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:23.223411837,WEED_FOUND,START,
2022/08/01 12:16:23.225028093,WEED_FOUND,STOP,
2022/08/01 12:16:23.225116698,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:23.225211349,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:23.723602104,WEED_FOUND,START,
2022/08/01 12:16:23.723626839,WEED_FOUND,STOP,
2022/08/01 12:16:23.723648978,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:23.724264000,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:24.224537299,WEED_FOUND,START,
2022/08/01 12:16:24.224566169,WEED_FOUND,STOP,
2022/08/01 12:16:24.224589266,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:24.225846126,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:24.723656628,WEED_FOUND,START,
2022/08/01 12:16:24.723710324,WEED_FOUND,STOP,
2022/08/01 12:16:24.723768543,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:24.723817367,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:16:25.223837873,WEED_FOUND,START,
2022/08/01 12:16:25.223872922,WEED_FOUND,STOP,
